id,created_at,username,followers,text,source,url,place_type,name,full_name,country_code,country,language
1251394201855700992,Sat Apr 18 06:16:42 +0000 2020,TeraskotaBSD,7847,"Lapar gak pake Ribed, tinggal delivery online..  
dan kalian sudah menjadi pejuang #dirumahaja . Yuk!  Langsung ord… https://t.co/CYCN9xykxn","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",https://api.twitter.com/1.1/geo/id/7706827e5ae21f3f.json,city,Serpong,"Serpong, Indonesia",ID,Indonesia,in
1251394202908282881,Sat Apr 18 06:16:42 +0000 2020,FatihahAninda,294,@ibu1negara ayolah jangang cuman hal hal yg aku buat kalian salahkan 🙄,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/8633ee56a589f49c.json,country,Malaysia,Malaysia,MY,Malaysia,in
1251394205366153218,Sat Apr 18 06:16:42 +0000 2020,semoga_tercapai,91,"Percuma mortal jalan
Tutup pintu akses keluar masuk
Tp pas sholat kalian rame ke masjid 
Sama aja memudahkan penyeb… https://t.co/RLrHIsYOLg","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/67af0508137cbb0d.json,city,Gunung Putri,"Gunung Putri, Indonesia",ID,Indonesia,in
1251394211351420931,Sat Apr 18 06:16:44 +0000 2020,playboyz_bunny,205,@_syafiq1997 I mean there’s some roh yg ada kt kpl tu lgi huhu,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://api.twitter.com/1.1/geo/id/b6d2e5993cea3f33.json,city,Sungai Karang,"Sungai Karang, Pahang",MY,Malaysia,in
1251394217001185280,Sat Apr 18 06:16:45 +0000 2020,Ditassr,1996,@elisamariawhyni HAHAHAHAHA kecuali kalo mengganjal baru benerr,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://api.twitter.com/1.1/geo/id/0c8d20758dea69c0.json,city,Gondang,"Gondang, Indonesia",ID,Indonesia,in
1251394220138479616,Sat Apr 18 06:16:46 +0000 2020,kentangsby_,608,smngt untuk dosen yg ngajar di hari sabtu krn kl hari kerja kudu ngurus pasien covid19😭💘,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/e5056f78c009556e.json,city,Bangorejo,"Bangorejo, Indonesia",ID,Indonesia,in
1251394220176240640,Sat Apr 18 06:16:46 +0000 2020,jumainali,554,"@joejohn_ibra Waduh...
Kejemur lg gali empang om...","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/ff9e68b32107be4f.json,city,Kedung Banteng,"Kedung Banteng, Indonesia",ID,Indonesia,in
1251394227189121024,Sat Apr 18 06:16:48 +0000 2020,kumarapfa,291,tl aku knp ya,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://api.twitter.com/1.1/geo/id/4b73ff87cb289c42.json,city,Balikpapan Tengah,"Balikpapan Tengah, Indonesia",ID,Indonesia,in
1251394230011826177,Sat Apr 18 06:16:48 +0000 2020,dennyAntonioli,406,Yonglek idolaku,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/2fbf86fdcd4c41f5.json,city,Sleman,"Sleman, Indonesia",ID,Indonesia,in
1251394230754275329,Sat Apr 18 06:16:49 +0000 2020,_ainazmann,246,Dah tengok eps 7! Aku rasa fckup gila dengan tea oh ni shit,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://api.twitter.com/1.1/geo/id/e7a411bac68f57b1.json,admin,Kuala Lumpur,"Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",MY,Malaysia,in
1251394231031087109,Sat Apr 18 06:16:49 +0000 2020,StruggleFight20,165,Cing aya rezekina we,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/c3d9538999c8f655.json,city,Cimahi Selatan,"Cimahi Selatan, Indonesia",ID,Indonesia,in
1251394231924666369,Sat Apr 18 06:16:49 +0000 2020,Hafizahxx,1539,"Brg yg order semalam pun, tak dpt lagi. Ni tambah lagi brg2 yg dibelinya 🤣🤣 Penangan shopee 😅 Ibu pun terjebak seka… https://t.co/UJbz0Ytfaa","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://api.twitter.com/1.1/geo/id/6606ffcd0e3b5330.json,city,Sungei Baru Ilir,"Sungei Baru Ilir, Melaka",MY,Malaysia,in
1251394232268369921,Sat Apr 18 06:16:49 +0000 2020,nilantimanugrah,401,@heruprasetya05 @AdumDihan Aku ora kangsenan yeeee,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/1babc6559e032b96.json,city,Sanden,"Sanden, Indonesia",ID,Indonesia,in
1251394232650043393,Sat Apr 18 06:16:49 +0000 2020,viskautami,250,"@cravityfess Seongmin, mini, serim.","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/3fd94a02a1dd58cf.json,city,Sei Beduk,"Sei Beduk, Indonesia",ID,Indonesia,in
1251394235879710723,Sat Apr 18 06:16:50 +0000 2020,aguspanuntun05,42,Ini mah ga ada obaaaaat...mantaaaab,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/d29dcb993f66a4df.json,city,Muntilan,"Muntilan, Indonesia",ID,Indonesia,in
1251394236051714048,Sat Apr 18 06:16:50 +0000 2020,elrepentino,1444,@shebriana Bakul sate ditusuk :(,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://api.twitter.com/1.1/geo/id/0b07849d325660cd.json,city,Sukolilo,"Sukolilo, Indonesia",ID,Indonesia,in
1251394237075095552,Sat Apr 18 06:16:50 +0000 2020,pandachaaan1,680,@Duke_of_Nowhere Semoody ajalah not my priority,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/f48804e2e35d1099.json,city,Pasar Minggu,"Pasar Minggu, Indonesia",ID,Indonesia,in
1251394237511303171,Sat Apr 18 06:16:50 +0000 2020,zaimjrr,26,@IqbalTanjunggg @sitinasution94 @rinal_arnando @JanitaPebina @windaify Bahh itu ceweknya sofran cok... Kok aku ketinggalan berita lagi ya,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/df3adcb215f84116.json,city,Medan Tembung,"Medan Tembung, Indonesia",ID,Indonesia,in
1251394237767262210,Sat Apr 18 06:16:50 +0000 2020,aquateenboys,1433,@fikifikh Ini dimana anjiirr dan kenapa ngga ngajak gua anak setaann 😭,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://api.twitter.com/1.1/geo/id/f48804e2e35d1099.json,city,Pasar Minggu,"Pasar Minggu, Indonesia",ID,Indonesia,in
1251394239109320705,Sat Apr 18 06:16:51 +0000 2020,sejumputanah,572,Wkwkwkwk emg gprnh dan ga akan dah,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/2e1008fd77a5b1bf.json,city,Pondokgede,"Pondokgede, Indonesia",ID,Indonesia,in
1251394243802742785,Sat Apr 18 06:16:52 +0000 2020,Supriya38336486,3,Ya iya lah indonesia penduduknya terbanyak di asia tenggara,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/a93d81904243a39a.json,city,Purbolinggo,"Purbolinggo, Indonesia",ID,Indonesia,in
1251394244306063366,Sat Apr 18 06:16:52 +0000 2020,dikasaputraa20,57,@Syifanazizah3 bisa kok.. bisa,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/1ebf5e3922ef6f86.json,city,Sayung,"Sayung, Indonesia",ID,Indonesia,in
1251394245132341253,Sat Apr 18 06:16:52 +0000 2020,ANUGRA87,187,@twitkocheng Here gada akhlaq kucing anjink wkk,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/4e804e21f22144e1.json,city,Kebon Jeruk,"Kebon Jeruk, Indonesia",ID,Indonesia,in
1251394245144924160,Sat Apr 18 06:16:52 +0000 2020,faisalLIV,151,@HazimiIsmail1 Singgah Acis tuan?,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/6b9ed4869788d40e.json,city,Damansara,"Damansara, Selangor",MY,Malaysia,in
1251394251209895937,Sat Apr 18 06:16:53 +0000 2020,FidhaaMirzaq,79,Hidup kerang ajaib!,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/8e8b95759374036b.json,city,Megaluh,"Megaluh, Indonesia",ID,Indonesia,in
1251394251373461508,Sat Apr 18 06:16:53 +0000 2020,Ali_Elfan,309,"wong seng wes kadung mabuk surgo yo model ngene iki, pingin ndang2 cepet melbu surgo kyok e.

sampek larangan pemer… https://t.co/yvOrX3QvYJ","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/60fb532d5c8571db.json,city,Gadingrejo,"Gadingrejo, Indonesia",ID,Indonesia,in
1251394254837919745,Sat Apr 18 06:16:54 +0000 2020,buwcincilowwr,4812,@vnllatteee iy jg,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/5053899b6acdd6eb.json,city,Palmerah,"Palmerah, Indonesia",ID,Indonesia,in
1251394255400005633,Sat Apr 18 06:16:54 +0000 2020,erna_sampo,15,"Mari Bersama Cegah Kebakaran Hutan dan Lahan.
Jangan sampai kita Lengah...!!!
#GambutRawanTerbakar https://t.co/yTcaHyZrAW","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/3574cf1c0c0e7381.json,admin,Rokan Hulu,"Rokan Hulu, Riau",ID,Indonesia,in
1251394258747060224,Sat Apr 18 06:16:55 +0000 2020,cyclonejokeer,204,Rekor 3thn,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/6c8aa00f3ecfda7f.json,admin,Banten,"Banten, Indonesia",ID,Indonesia,in
1251394259304906753,Sat Apr 18 06:16:55 +0000 2020,ilhamappp,58,"@WhatssApp___ Mentang mentang lo WA, sotoy banget sama isi hati orang..","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/86e049af454ce867.json,city,Kauman,"Kauman, Indonesia",ID,Indonesia,in
1251394260697378816,Sat Apr 18 06:16:56 +0000 2020,nrizkywd,171,@tasyaahardinal Staff ku yang paling rajin itu,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/61df56838b27d814.json,city,Teluk Bintan,"Teluk Bintan, Indonesia",ID,Indonesia,in
1251394263868272640,Sat Apr 18 06:16:56 +0000 2020,arizirawan,230,"Tetap kerja saat sedang terjadi pandemi ini, tp kerjanya cuman tiduran, tp di gajih pula, alhamdulillah.","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/edfdfee8bace1788.json,city,Ujungberung,"Ujungberung, Indonesia",ID,Indonesia,in
1251394264480641025,Sat Apr 18 06:16:57 +0000 2020,Muhd_Zahyd,840,Bosan betuila nak main ml line barai main cod member lak tkde,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://api.twitter.com/1.1/geo/id/ad0583514bf760c4.json,city,Hulu Kinta,"Hulu Kinta, Perak",MY,Malaysia,in
1251394264648605696,Sat Apr 18 06:16:57 +0000 2020,GamalArmando,310,"Disini senang disana senang, dimana mana hatiku senang... woooo oooo... @ Pantai Ria Kenjeran Lama https://t.co/5Feq31I0vI","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",https://api.twitter.com/1.1/geo/id/eba0f2c360607091.json,city,Mulyorejo,"Mulyorejo, Indonesia",ID,Indonesia,in
1251394265009143808,Sat Apr 18 06:16:57 +0000 2020,yelysabeth1,642,"@netmediatama Lagi nonton hot news nih, setiaa selalu sama @netmediatama nunggu film seruuuuuu😊","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/7511d0f9559b7e2a.json,city,Cileungsi,"Cileungsi, Indonesia",ID,Indonesia,in
1251394265097179137,Sat Apr 18 06:16:57 +0000 2020,Raka_p07,1,"Udah lh jgn sdih lagi, #bangkit 
Lu punya prinsip kan jdi kan prinsip lu sesuatu buat bangkin agar hati lu sekuat d… https://t.co/iyQWkMqnAk","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://api.twitter.com/1.1/geo/id/24952880b7841cbe.json,city,Tahunan,"Tahunan, Indonesia",ID,Indonesia,in
1251394265583779841,Sat Apr 18 06:16:57 +0000 2020,izzatherman,1683,@ceniwho Insert apa eh?,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://api.twitter.com/1.1/geo/id/f7f8f502b090e579.json,city,Kajang,"Kajang, Selangor",MY,Malaysia,in
1251394271879458816,Sat Apr 18 06:16:58 +0000 2020,FauziUziew,253,Kalo gak ada restoran? Kamu bisa bikin masakan lewat kanal YouTube How to Basic,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/3c364efc801b157e.json,city,Padalarang,"Padalarang, Indonesia",ID,Indonesia,in
1251394273292873728,Sat Apr 18 06:16:59 +0000 2020,akmalros,308,Hrni pg ja mkn karipap,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://api.twitter.com/1.1/geo/id/6635b2fcebd13c64.json,admin,East Region,"East Region, Singapore",SG,Singapore,in
1251394275738218496,Sat Apr 18 06:16:59 +0000 2020,nrshafawatiii,132,Janganlah betapok oh! @nrshafawatiii,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/c9250e46aa4bac0b.json,city,Kuching,"Kuching, Sarawak",MY,Malaysia,in
1251394277952729088,Sat Apr 18 06:17:00 +0000 2020,nafisahnrmfd,384,@K_DramaIndo Teteppp reply 1988!!!!!!!!!!,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/1fe76584de4c3646.json,city,Bantul,"Bantul, Indonesia",ID,Indonesia,in
1251394277705486341,Sat Apr 18 06:17:00 +0000 2020,Hafizahxx,1539,"Sementara nk tnggu pkp habis, beli dkt shopee jela dulu. Habis pkp ni mmang serbu Ikea, DIY, Daiso, Kaison &amp; sewaktu dengannya 😛🥰","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://api.twitter.com/1.1/geo/id/6606ffcd0e3b5330.json,city,Sungei Baru Ilir,"Sungei Baru Ilir, Melaka",MY,Malaysia,in
1251394279387226114,Sat Apr 18 06:17:00 +0000 2020,hanifahdm_,56,@nisaapriliyaa apik jare nis,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/a15ecd30e108f0f5.json,city,Kartosuro,"Kartosuro, Indonesia",ID,Indonesia,in
1251394282541342720,Sat Apr 18 06:17:01 +0000 2020,peskopcharcoal,892,@novemberedd tenan po? nek iyo tak budhali tenan🤭,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/16dddbec862c3761.json,city,Trucuk,"Trucuk, Indonesia",ID,Indonesia,in
1251394285682843648,Sat Apr 18 06:17:02 +0000 2020,faliqfahmie,57829,@shahrulxr Potak dia fount.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://api.twitter.com/1.1/geo/id/17547b2136215c08.json,city,Petaling,"Petaling, Selangor",MY,Malaysia,in
1251394286777589761,Sat Apr 18 06:17:02 +0000 2020,naiueonanana,30,Eheheuu,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/7238325287d88f34.json,city,Sidomukti,"Sidomukti, Indonesia",ID,Indonesia,in
1251394287196975105,Sat Apr 18 06:17:02 +0000 2020,fluffypllw,724,@Araauresa Hadir kk,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/1d1bd0f17e142db0.json,city,Madukara,"Madukara, Indonesia",ID,Indonesia,in
1251394288899915776,Sat Apr 18 06:17:02 +0000 2020,domba_muda,315,Duda memang tukang tikung terbaik 🖕,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://api.twitter.com/1.1/geo/id/f3ec5c5cbefd3615.json,city,Kudus,"Kudus, Indonesia",ID,Indonesia,in
1251394289776553984,Sat Apr 18 06:17:03 +0000 2020,irchamnaaa,303,"setahun menikah, suami ga pernah minta dimasakin aneh2, paling juga sambel, telor goreng, mie telor. akhir2 ini kat… https://t.co/oL3BkYdjPC","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://api.twitter.com/1.1/geo/id/e2cf09a47038ba13.json,city,Kertosono,"Kertosono, Indonesia",ID,Indonesia,in
1251394291999490050,Sat Apr 18 06:17:03 +0000 2020,vivusalacer,39,"Yang dari lahir diajarin kalian adalah muslim dan Tuhanmu adalah Allah, pernah gak mencari keberadaannya dan menemukannya?","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/48fa312df6d273f1.json,city,Sawahan,"Sawahan, Indonesia",ID,Indonesia,in
1251394296122499072,Sat Apr 18 06:17:04 +0000 2020,arrinafirda,128,@bekokjin Ngakakk njirr..,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/757e5e5e902f5d33.json,city,Sumowono,"Sumowono, Indonesia",ID,Indonesia,in
1251394298169319424,Sat Apr 18 06:17:05 +0000 2020,rahmiko29,23,Njirrrrrrrrrrrr,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/7162a074aa58944a.json,city,Karangrejo,"Karangrejo, Indonesia",ID,Indonesia,in
1251394298848763904,Sat Apr 18 06:17:05 +0000 2020,budex_wibowo,73,Wajilakkk dolanane,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/70c569965e09656b.json,city,Moyudan,"Moyudan, Indonesia",ID,Indonesia,in
1251394305601634306,Sat Apr 18 06:17:06 +0000 2020,vinstr_,748,"Nunggu aquarium dan teman temanya, resiko didesa pengiriman lamaaa bgt😂","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://api.twitter.com/1.1/geo/id/4042802eb31b1174.json,city,Pesanggaran,"Pesanggaran, Indonesia",ID,Indonesia,in
1251394307140902912,Sat Apr 18 06:17:07 +0000 2020,dhan_juan,119,@b79_idu @demoSoCRAZY Munafik semua itu..,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/835fc4688b7053ac.json,admin,Papua Barat,"Papua Barat, Indonesia",ID,Indonesia,in
1251394309758181377,Sat Apr 18 06:17:07 +0000 2020,FiziMuhd,471,Kang dah penuh pulak dah timeline Twitter ni dgn sebahagian depa yang berjalan merata. Siap makan sekali lagi haa.… https://t.co/rWbiKDBNk1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://api.twitter.com/1.1/geo/id/0c10e970e851e539.json,city,Sirusa,"Sirusa, Negeri Sembilan",MY,Malaysia,in
1251394310932533249,Sat Apr 18 06:17:08 +0000 2020,HamdanBentalib,742,"Apa pencapaian terhebat korang  PKP ni?

Aku dah boleh tengok cerita tamil tanpa sarikata.","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/17547b2136215c08.json,city,Petaling,"Petaling, Selangor",MY,Malaysia,in
1251394315256950784,Sat Apr 18 06:17:09 +0000 2020,hamdanalias83,3438,@zed_hafizuddin Kannn? I pun hauk Tapi takde laa mengaku tahap langit ke 8888 macam tu... 🤡🤡,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://api.twitter.com/1.1/geo/id/6298fc6828dd9066.json,city,Bukit Raja,"Bukit Raja, Selangor",MY,Malaysia,in
1251394315819126785,Sat Apr 18 06:17:09 +0000 2020,puguhprasety0,578,"Saring sebelum sharing, think before posting. Ingat, prinsip kehati-hatian itu mutlak. 🙂 @ Bontang, Kalimantan Timu… https://t.co/6tf7DRtaMV","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",https://api.twitter.com/1.1/geo/id/8f6d8fbc7060e679.json,admin,East Borneo,"East Borneo, Indonesia",ID,Indonesia,in
1251394318058663937,Sat Apr 18 06:17:09 +0000 2020,raara_0317,270,@BcuBucin Pict ke-4 imdah banget kak. Uwuuw,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/2432eb3a987082a2.json,city,Semarang Utara 1,"Semarang Utara 1, Indonesia",ID,Indonesia,in
1251394319954489346,Sat Apr 18 06:17:10 +0000 2020,amalussss,62,@inipandacantik @sbyfess Milih tok tapi gak di tuku ibarat e cedek tok tapi gak jadiann ajurr jumm😖😖😖,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/41b725f9e1b3084c.json,city,Gresik,"Gresik, Indonesia",ID,Indonesia,in
1251394321019858945,Sat Apr 18 06:17:10 +0000 2020,reestinyaan,285,@Rizkirayani Bubarr kikk wkwk,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/62036130f065f31e.json,city,Arcamanik,"Arcamanik, Indonesia",ID,Indonesia,in
1251394324060749826,Sat Apr 18 06:17:11 +0000 2020,mbakmada,118,@AriefYufrizal Pkoe sg kyo kue 😂,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://api.twitter.com/1.1/geo/id/0ad3b2a56b11e689.json,city,Jati,"Jati, Indonesia",ID,Indonesia,in
1251394324350164992,Sat Apr 18 06:17:11 +0000 2020,diamsajakamu,166,@wannabeverlast Timang timang anak lu haram,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/00ce43ecd091a5e8.json,city,Kebayoran Baru,"Kebayoran Baru, Indonesia",ID,Indonesia,in
1251394328309555203,Sat Apr 18 06:17:12 +0000 2020,rallegraree,1402,@deaarrr_ ngandel ke kan galaoan🙄,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://api.twitter.com/1.1/geo/id/f5dd10e72ef498e9.json,city,Paciran,"Paciran, Indonesia",ID,Indonesia,in
1251394332499664898,Sat Apr 18 06:17:13 +0000 2020,RirisRissma,269,@KemensosRI min bisa minta tolong info yang menyediakan karanita di daerah jogja mana saja ? terimakasih,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/bf01cad1aa4e7bed.json,city,Bekasi Selatan,"Bekasi Selatan, Indonesia",ID,Indonesia,in
1251394332482912256,Sat Apr 18 06:17:13 +0000 2020,danialfansuri_,675,Ye kau sorang je .,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://api.twitter.com/1.1/geo/id/7257885c03987f56.json,city,Kota Kinabalu,"Kota Kinabalu, Sabah",MY,Malaysia,in
1251394335326654465,Sat Apr 18 06:17:13 +0000 2020,situssibos,3483,"Bosqueee @Telkomsel aku dah bayar tagihannn, kenapa masih ditelponin terus. Pelayananmu i loh cah bagusss!! https://t.co/tkI3sFlmmO","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/1fe76584de4c3646.json,city,Bantul,"Bantul, Indonesia",ID,Indonesia,in
1251394337126006784,Sat Apr 18 06:17:14 +0000 2020,mrnajwanz,37,Aku suka mimpi aku rini HAHAHA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/fca1ee3bf8cf8f92.json,city,Mukim 13 (Paya Terubong),"Mukim 13 (Paya Terubong), Pulau Pinang",MY,Malaysia,in
1251394339516764160,Sat Apr 18 06:17:14 +0000 2020,garryfication,54,@akbarindriano @Dreamboy48_ Harus dong haha,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/2d8ffa83ff4be24e.json,city,Cibeunying Kidul,"Cibeunying Kidul, Indonesia",ID,Indonesia,in
1251394341190266880,Sat Apr 18 06:17:15 +0000 2020,gendongranselID,818,Yang mau dikirim ini besok bisa langsung dm ya 😂😘😘💕🍓🍓,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/c107a5c67004bd75.json,city,Cicadas,"Cicadas, Indonesia",ID,Indonesia,in
1251394343362949121,Sat Apr 18 06:17:15 +0000 2020,famnish,1559,"@MartinaCaturD pdhl awal2 jd aktris, go eun kudu pansos sek maen film naked. 
skrg isa maen sm oppa lee. She's so lucky.","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/26173b1d9cfc15b2.json,city,Sidoarjo,"Sidoarjo, Indonesia",ID,Indonesia,in
1251394345082773504,Sat Apr 18 06:17:16 +0000 2020,UmuRafiqah,785,@chitra_anggun Eh saya bukan puan 🤣 Tapi nanti kalau ada satu set lelaki perempuan punya design update ye. Macehh,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://api.twitter.com/1.1/geo/id/e7a411bac68f57b1.json,admin,Kuala Lumpur,"Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",MY,Malaysia,in
1251394346009505792,Sat Apr 18 06:17:16 +0000 2020,azrulamrn,519,Meremang bulu tengkuk tengok dont rush challenge,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/f7a6bc3ea40472cc.json,admin,Kelang,"Kelang, Selangor",MY,Malaysia,in
1251394348534530048,Sat Apr 18 06:17:17 +0000 2020,akmalros,308,Kena mkn ubt resdung,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://api.twitter.com/1.1/geo/id/6635b2fcebd13c64.json,admin,East Region,"East Region, Singapore",SG,Singapore,in
